"action_id","title","action_layer","script_path","platform","audience","tier","status","mutation_capable","requires_admin","stores_credentials","stores_target_inventory","evidence","issue_area","action_type"
"STORAGE_DFS_DFSR_BACKLOG_CONFIGURATION_SUMMARY_V1","Dfsr Backlog Configuration Summary","windows-dfs-namespace-replication-evidence-v1","action-layers/windows/storage-admin/windows-dfs-namespace-replication-evidence-v1/scripts/checks/1333-dfsr-backlog-configuration-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-dfs-namespace-replication-evidence-v1","evidence"
"STORAGE_DFS_DFSR_BACKLOG_COUNT_SUMMARY_V1","Dfsr Backlog Count Summary","windows-dfs-namespace-replication-evidence-v1","action-layers/windows/storage-admin/windows-dfs-namespace-replication-evidence-v1/scripts/checks/1334-dfsr-backlog-count-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-dfs-namespace-replication-evidence-v1","evidence"
"STORAGE_DFS_DFSR_BACKLOG_RISK_CATEGORY_SUMMARY_V1","Dfsr Backlog Risk Category Summary","windows-dfs-namespace-replication-evidence-v1","action-layers/windows/storage-admin/windows-dfs-namespace-replication-evidence-v1/scripts/checks/1335-dfsr-backlog-risk-category-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-dfs-namespace-replication-evidence-v1","evidence"
"STORAGE_DFS_DFSR_BACKLOG_EVENT_COUNT_24H_V1","Dfsr Backlog Event Count 24h","windows-dfs-namespace-replication-evidence-v1","action-layers/windows/storage-admin/windows-dfs-namespace-replication-evidence-v1/scripts/checks/1336-dfsr-backlog-event-count-24h.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-dfs-namespace-replication-evidence-v1","evidence"
"STORAGE_DFS_DFSR_BACKLOG_EVENT_COUNT_7D_V1","Dfsr Backlog Event Count 7d","windows-dfs-namespace-replication-evidence-v1","action-layers/windows/storage-admin/windows-dfs-namespace-replication-evidence-v1/scripts/checks/1337-dfsr-backlog-event-count-7d.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-dfs-namespace-replication-evidence-v1","evidence"
"STORAGE_DFS_DFSR_BACKLOG_GUIDANCE_PLAN_V1","Dfsr Backlog Guidance Plan","windows-dfs-namespace-replication-evidence-v1","action-layers/windows/storage-admin/windows-dfs-namespace-replication-evidence-v1/scripts/checks/1338-dfsr-backlog-guidance-plan.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-dfs-namespace-replication-evidence-v1","evidence"
"STORAGE_DFS_DFSR_BACKLOG_QUESTION_PLAN_V1","Dfsr Backlog Question Plan","windows-dfs-namespace-replication-evidence-v1","action-layers/windows/storage-admin/windows-dfs-namespace-replication-evidence-v1/scripts/checks/1339-dfsr-backlog-question-plan.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-dfs-namespace-replication-evidence-v1","evidence"
"STORAGE_DFS_DFSR_BACKLOG_RUNNER_SUMMARY_V1","Dfsr Backlog Runner Summary","windows-dfs-namespace-replication-evidence-v1","action-layers/windows/storage-admin/windows-dfs-namespace-replication-evidence-v1/scripts/checks/1340-dfsr-backlog-runner-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-dfs-namespace-replication-evidence-v1","evidence"
"STORAGE_DFS_DFSR_STAGING_PRESENCE_SUMMARY_V1","Dfsr Staging Presence Summary","windows-dfs-namespace-replication-evidence-v1","action-layers/windows/storage-admin/windows-dfs-namespace-replication-evidence-v1/scripts/checks/1341-dfsr-staging-presence-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-dfs-namespace-replication-evidence-v1","evidence"
"STORAGE_DFS_DFSR_STAGING_STATUS_SUMMARY_V1","Dfsr Staging Status Summary","windows-dfs-namespace-replication-evidence-v1","action-layers/windows/storage-admin/windows-dfs-namespace-replication-evidence-v1/scripts/checks/1342-dfsr-staging-status-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-dfs-namespace-replication-evidence-v1","evidence"
"STORAGE_DFS_DFSR_STAGING_CONFIGURATION_SUMMARY_V1","Dfsr Staging Configuration Summary","windows-dfs-namespace-replication-evidence-v1","action-layers/windows/storage-admin/windows-dfs-namespace-replication-evidence-v1/scripts/checks/1343-dfsr-staging-configuration-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-dfs-namespace-replication-evidence-v1","evidence"
"STORAGE_DFS_DFSR_STAGING_COUNT_SUMMARY_V1","Dfsr Staging Count Summary","windows-dfs-namespace-replication-evidence-v1","action-layers/windows/storage-admin/windows-dfs-namespace-replication-evidence-v1/scripts/checks/1344-dfsr-staging-count-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-dfs-namespace-replication-evidence-v1","evidence"
"STORAGE_DFS_DFSR_STAGING_RISK_CATEGORY_SUMMARY_V1","Dfsr Staging Risk Category Summary","windows-dfs-namespace-replication-evidence-v1","action-layers/windows/storage-admin/windows-dfs-namespace-replication-evidence-v1/scripts/checks/1345-dfsr-staging-risk-category-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-dfs-namespace-replication-evidence-v1","evidence"
"STORAGE_DFS_DFSR_STAGING_EVENT_COUNT_24H_V1","Dfsr Staging Event Count 24h","windows-dfs-namespace-replication-evidence-v1","action-layers/windows/storage-admin/windows-dfs-namespace-replication-evidence-v1/scripts/checks/1346-dfsr-staging-event-count-24h.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-dfs-namespace-replication-evidence-v1","evidence"
"STORAGE_DFS_DFSR_STAGING_EVENT_COUNT_7D_V1","Dfsr Staging Event Count 7d","windows-dfs-namespace-replication-evidence-v1","action-layers/windows/storage-admin/windows-dfs-namespace-replication-evidence-v1/scripts/checks/1347-dfsr-staging-event-count-7d.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-dfs-namespace-replication-evidence-v1","evidence"
"STORAGE_DFS_DFSR_STAGING_GUIDANCE_PLAN_V1","Dfsr Staging Guidance Plan","windows-dfs-namespace-replication-evidence-v1","action-layers/windows/storage-admin/windows-dfs-namespace-replication-evidence-v1/scripts/checks/1348-dfsr-staging-guidance-plan.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-dfs-namespace-replication-evidence-v1","evidence"
"STORAGE_DFS_DFSR_STAGING_QUESTION_PLAN_V1","Dfsr Staging Question Plan","windows-dfs-namespace-replication-evidence-v1","action-layers/windows/storage-admin/windows-dfs-namespace-replication-evidence-v1/scripts/checks/1349-dfsr-staging-question-plan.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-dfs-namespace-replication-evidence-v1","evidence"
"STORAGE_DFS_DFSR_STAGING_RUNNER_SUMMARY_V1","Dfsr Staging Runner Summary","windows-dfs-namespace-replication-evidence-v1","action-layers/windows/storage-admin/windows-dfs-namespace-replication-evidence-v1/scripts/checks/1350-dfsr-staging-runner-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-dfs-namespace-replication-evidence-v1","evidence"
"STORAGE_DFS_DFSR_CONFLICT_DELETED_PRESENCE_SUMMARY_V1","Dfsr Conflict Deleted Presence Summary","windows-dfs-namespace-replication-evidence-v1","action-layers/windows/storage-admin/windows-dfs-namespace-replication-evidence-v1/scripts/checks/1351-dfsr-conflict-deleted-presence-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-dfs-namespace-replication-evidence-v1","evidence"
"STORAGE_DFS_DFSR_CONFLICT_DELETED_STATUS_SUMMARY_V1","Dfsr Conflict Deleted Status Summary","windows-dfs-namespace-replication-evidence-v1","action-layers/windows/storage-admin/windows-dfs-namespace-replication-evidence-v1/scripts/checks/1352-dfsr-conflict-deleted-status-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-dfs-namespace-replication-evidence-v1","evidence"
"STORAGE_DFS_DFSR_CONFLICT_DELETED_CONFIGURATION_SUMMARY_V1","Dfsr Conflict Deleted Configuration Summary","windows-dfs-namespace-replication-evidence-v1","action-layers/windows/storage-admin/windows-dfs-namespace-replication-evidence-v1/scripts/checks/1353-dfsr-conflict-deleted-configuration-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-dfs-namespace-replication-evidence-v1","evidence"
"STORAGE_DFS_DFSR_CONFLICT_DELETED_COUNT_SUMMARY_V1","Dfsr Conflict Deleted Count Summary","windows-dfs-namespace-replication-evidence-v1","action-layers/windows/storage-admin/windows-dfs-namespace-replication-evidence-v1/scripts/checks/1354-dfsr-conflict-deleted-count-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-dfs-namespace-replication-evidence-v1","evidence"
"STORAGE_DFS_DFSR_CONFLICT_DELETED_RISK_CATEGORY_SUMMARY_V1","Dfsr Conflict Deleted Risk Category Summary","windows-dfs-namespace-replication-evidence-v1","action-layers/windows/storage-admin/windows-dfs-namespace-replication-evidence-v1/scripts/checks/1355-dfsr-conflict-deleted-risk-category-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-dfs-namespace-replication-evidence-v1","evidence"
"STORAGE_DFS_DFSR_CONFLICT_DELETED_EVENT_COUNT_24H_V1","Dfsr Conflict Deleted Event Count 24h","windows-dfs-namespace-replication-evidence-v1","action-layers/windows/storage-admin/windows-dfs-namespace-replication-evidence-v1/scripts/checks/1356-dfsr-conflict-deleted-event-count-24h.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-dfs-namespace-replication-evidence-v1","evidence"
"STORAGE_DFS_DFSR_CONFLICT_DELETED_EVENT_COUNT_7D_V1","Dfsr Conflict Deleted Event Count 7d","windows-dfs-namespace-replication-evidence-v1","action-layers/windows/storage-admin/windows-dfs-namespace-replication-evidence-v1/scripts/checks/1357-dfsr-conflict-deleted-event-count-7d.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-dfs-namespace-replication-evidence-v1","evidence"
"STORAGE_DFS_DFSR_CONFLICT_DELETED_GUIDANCE_PLAN_V1","Dfsr Conflict Deleted Guidance Plan","windows-dfs-namespace-replication-evidence-v1","action-layers/windows/storage-admin/windows-dfs-namespace-replication-evidence-v1/scripts/checks/1358-dfsr-conflict-deleted-guidance-plan.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-dfs-namespace-replication-evidence-v1","evidence"
"STORAGE_DFS_DFSR_CONFLICT_DELETED_QUESTION_PLAN_V1","Dfsr Conflict Deleted Question Plan","windows-dfs-namespace-replication-evidence-v1","action-layers/windows/storage-admin/windows-dfs-namespace-replication-evidence-v1/scripts/checks/1359-dfsr-conflict-deleted-question-plan.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-dfs-namespace-replication-evidence-v1","evidence"
"STORAGE_DFS_DFSR_CONFLICT_DELETED_RUNNER_SUMMARY_V1","Dfsr Conflict Deleted Runner Summary","windows-dfs-namespace-replication-evidence-v1","action-layers/windows/storage-admin/windows-dfs-namespace-replication-evidence-v1/scripts/checks/1360-dfsr-conflict-deleted-runner-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-dfs-namespace-replication-evidence-v1","evidence"
"STORAGE_DFS_DFSR_MORPHED_FOLDER_PRESENCE_SUMMARY_V1","Dfsr Morphed Folder Presence Summary","windows-dfs-namespace-replication-evidence-v1","action-layers/windows/storage-admin/windows-dfs-namespace-replication-evidence-v1/scripts/checks/1361-dfsr-morphed-folder-presence-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-dfs-namespace-replication-evidence-v1","evidence"
"STORAGE_DFS_DFSR_MORPHED_FOLDER_STATUS_SUMMARY_V1","Dfsr Morphed Folder Status Summary","windows-dfs-namespace-replication-evidence-v1","action-layers/windows/storage-admin/windows-dfs-namespace-replication-evidence-v1/scripts/checks/1362-dfsr-morphed-folder-status-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-dfs-namespace-replication-evidence-v1","evidence"
"STORAGE_DFS_DFSR_MORPHED_FOLDER_CONFIGURATION_SUMMARY_V1","Dfsr Morphed Folder Configuration Summary","windows-dfs-namespace-replication-evidence-v1","action-layers/windows/storage-admin/windows-dfs-namespace-replication-evidence-v1/scripts/checks/1363-dfsr-morphed-folder-configuration-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-dfs-namespace-replication-evidence-v1","evidence"
"STORAGE_DFS_DFSR_MORPHED_FOLDER_COUNT_SUMMARY_V1","Dfsr Morphed Folder Count Summary","windows-dfs-namespace-replication-evidence-v1","action-layers/windows/storage-admin/windows-dfs-namespace-replication-evidence-v1/scripts/checks/1364-dfsr-morphed-folder-count-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-dfs-namespace-replication-evidence-v1","evidence"
"STORAGE_DFS_DFSR_MORPHED_FOLDER_RISK_CATEGORY_SUMMARY_V1","Dfsr Morphed Folder Risk Category Summary","windows-dfs-namespace-replication-evidence-v1","action-layers/windows/storage-admin/windows-dfs-namespace-replication-evidence-v1/scripts/checks/1365-dfsr-morphed-folder-risk-category-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-dfs-namespace-replication-evidence-v1","evidence"
"STORAGE_DFS_DFSR_MORPHED_FOLDER_EVENT_COUNT_24H_V1","Dfsr Morphed Folder Event Count 24h","windows-dfs-namespace-replication-evidence-v1","action-layers/windows/storage-admin/windows-dfs-namespace-replication-evidence-v1/scripts/checks/1366-dfsr-morphed-folder-event-count-24h.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-dfs-namespace-replication-evidence-v1","evidence"
"STORAGE_DFS_DFSR_MORPHED_FOLDER_EVENT_COUNT_7D_V1","Dfsr Morphed Folder Event Count 7d","windows-dfs-namespace-replication-evidence-v1","action-layers/windows/storage-admin/windows-dfs-namespace-replication-evidence-v1/scripts/checks/1367-dfsr-morphed-folder-event-count-7d.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-dfs-namespace-replication-evidence-v1","evidence"
"STORAGE_DFS_DFSR_MORPHED_FOLDER_GUIDANCE_PLAN_V1","Dfsr Morphed Folder Guidance Plan","windows-dfs-namespace-replication-evidence-v1","action-layers/windows/storage-admin/windows-dfs-namespace-replication-evidence-v1/scripts/checks/1368-dfsr-morphed-folder-guidance-plan.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-dfs-namespace-replication-evidence-v1","evidence"
"STORAGE_DFS_DFSR_MORPHED_FOLDER_QUESTION_PLAN_V1","Dfsr Morphed Folder Question Plan","windows-dfs-namespace-replication-evidence-v1","action-layers/windows/storage-admin/windows-dfs-namespace-replication-evidence-v1/scripts/checks/1369-dfsr-morphed-folder-question-plan.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-dfs-namespace-replication-evidence-v1","evidence"
"STORAGE_DFS_DFSR_MORPHED_FOLDER_RUNNER_SUMMARY_V1","Dfsr Morphed Folder Runner Summary","windows-dfs-namespace-replication-evidence-v1","action-layers/windows/storage-admin/windows-dfs-namespace-replication-evidence-v1/scripts/checks/1370-dfsr-morphed-folder-runner-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-dfs-namespace-replication-evidence-v1","evidence"
"STORAGE_DFS_DFSR_DATABASE_PRESENCE_SUMMARY_V1","Dfsr Database Presence Summary","windows-dfs-namespace-replication-evidence-v1","action-layers/windows/storage-admin/windows-dfs-namespace-replication-evidence-v1/scripts/checks/1371-dfsr-database-presence-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-dfs-namespace-replication-evidence-v1","evidence"
"STORAGE_DFS_DFSR_DATABASE_STATUS_SUMMARY_V1","Dfsr Database Status Summary","windows-dfs-namespace-replication-evidence-v1","action-layers/windows/storage-admin/windows-dfs-namespace-replication-evidence-v1/scripts/checks/1372-dfsr-database-status-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-dfs-namespace-replication-evidence-v1","evidence"
"STORAGE_DFS_DFSR_DATABASE_CONFIGURATION_SUMMARY_V1","Dfsr Database Configuration Summary","windows-dfs-namespace-replication-evidence-v1","action-layers/windows/storage-admin/windows-dfs-namespace-replication-evidence-v1/scripts/checks/1373-dfsr-database-configuration-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-dfs-namespace-replication-evidence-v1","evidence"
"STORAGE_DFS_DFSR_DATABASE_COUNT_SUMMARY_V1","Dfsr Database Count Summary","windows-dfs-namespace-replication-evidence-v1","action-layers/windows/storage-admin/windows-dfs-namespace-replication-evidence-v1/scripts/checks/1374-dfsr-database-count-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-dfs-namespace-replication-evidence-v1","evidence"
"STORAGE_DFS_DFSR_DATABASE_RISK_CATEGORY_SUMMARY_V1","Dfsr Database Risk Category Summary","windows-dfs-namespace-replication-evidence-v1","action-layers/windows/storage-admin/windows-dfs-namespace-replication-evidence-v1/scripts/checks/1375-dfsr-database-risk-category-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-dfs-namespace-replication-evidence-v1","evidence"
"STORAGE_DFS_DFSR_DATABASE_EVENT_COUNT_24H_V1","Dfsr Database Event Count 24h","windows-dfs-namespace-replication-evidence-v1","action-layers/windows/storage-admin/windows-dfs-namespace-replication-evidence-v1/scripts/checks/1376-dfsr-database-event-count-24h.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-dfs-namespace-replication-evidence-v1","evidence"
"STORAGE_DFS_DFSR_DATABASE_EVENT_COUNT_7D_V1","Dfsr Database Event Count 7d","windows-dfs-namespace-replication-evidence-v1","action-layers/windows/storage-admin/windows-dfs-namespace-replication-evidence-v1/scripts/checks/1377-dfsr-database-event-count-7d.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-dfs-namespace-replication-evidence-v1","evidence"
"STORAGE_DFS_DFSR_DATABASE_GUIDANCE_PLAN_V1","Dfsr Database Guidance Plan","windows-dfs-namespace-replication-evidence-v1","action-layers/windows/storage-admin/windows-dfs-namespace-replication-evidence-v1/scripts/checks/1378-dfsr-database-guidance-plan.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-dfs-namespace-replication-evidence-v1","evidence"
"STORAGE_DFS_DFSR_DATABASE_QUESTION_PLAN_V1","Dfsr Database Question Plan","windows-dfs-namespace-replication-evidence-v1","action-layers/windows/storage-admin/windows-dfs-namespace-replication-evidence-v1/scripts/checks/1379-dfsr-database-question-plan.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-dfs-namespace-replication-evidence-v1","evidence"
"STORAGE_DFS_DFSR_DATABASE_RUNNER_SUMMARY_V1","Dfsr Database Runner Summary","windows-dfs-namespace-replication-evidence-v1","action-layers/windows/storage-admin/windows-dfs-namespace-replication-evidence-v1/scripts/checks/1380-dfsr-database-runner-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-dfs-namespace-replication-evidence-v1","evidence"
"STORAGE_DFS_DFSR_HEALTH_EVENT_PRESENCE_SUMMARY_V1","Dfsr Health Event Presence Summary","windows-dfs-namespace-replication-evidence-v1","action-layers/windows/storage-admin/windows-dfs-namespace-replication-evidence-v1/scripts/checks/1381-dfsr-health-event-presence-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-dfs-namespace-replication-evidence-v1","evidence"
"STORAGE_DFS_DFSR_HEALTH_EVENT_STATUS_SUMMARY_V1","Dfsr Health Event Status Summary","windows-dfs-namespace-replication-evidence-v1","action-layers/windows/storage-admin/windows-dfs-namespace-replication-evidence-v1/scripts/checks/1382-dfsr-health-event-status-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-dfs-namespace-replication-evidence-v1","evidence"
"STORAGE_DFS_DFSR_HEALTH_EVENT_CONFIGURATION_SUMMARY_V1","Dfsr Health Event Configuration Summary","windows-dfs-namespace-replication-evidence-v1","action-layers/windows/storage-admin/windows-dfs-namespace-replication-evidence-v1/scripts/checks/1383-dfsr-health-event-configuration-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-dfs-namespace-replication-evidence-v1","evidence"
"STORAGE_DFS_DFSR_HEALTH_EVENT_COUNT_SUMMARY_V1","Dfsr Health Event Count Summary","windows-dfs-namespace-replication-evidence-v1","action-layers/windows/storage-admin/windows-dfs-namespace-replication-evidence-v1/scripts/checks/1384-dfsr-health-event-count-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-dfs-namespace-replication-evidence-v1","evidence"
"STORAGE_DFS_DFSR_HEALTH_EVENT_RISK_CATEGORY_SUMMARY_V1","Dfsr Health Event Risk Category Summary","windows-dfs-namespace-replication-evidence-v1","action-layers/windows/storage-admin/windows-dfs-namespace-replication-evidence-v1/scripts/checks/1385-dfsr-health-event-risk-category-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-dfs-namespace-replication-evidence-v1","evidence"
"STORAGE_DFS_DFSR_HEALTH_EVENT_EVENT_COUNT_24H_V1","Dfsr Health Event Event Count 24h","windows-dfs-namespace-replication-evidence-v1","action-layers/windows/storage-admin/windows-dfs-namespace-replication-evidence-v1/scripts/checks/1386-dfsr-health-event-event-count-24h.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-dfs-namespace-replication-evidence-v1","evidence"
"STORAGE_DFS_DFSR_HEALTH_EVENT_EVENT_COUNT_7D_V1","Dfsr Health Event Event Count 7d","windows-dfs-namespace-replication-evidence-v1","action-layers/windows/storage-admin/windows-dfs-namespace-replication-evidence-v1/scripts/checks/1387-dfsr-health-event-event-count-7d.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-dfs-namespace-replication-evidence-v1","evidence"
"STORAGE_DFS_DFSR_HEALTH_EVENT_GUIDANCE_PLAN_V1","Dfsr Health Event Guidance Plan","windows-dfs-namespace-replication-evidence-v1","action-layers/windows/storage-admin/windows-dfs-namespace-replication-evidence-v1/scripts/checks/1388-dfsr-health-event-guidance-plan.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-dfs-namespace-replication-evidence-v1","evidence"
"STORAGE_DFS_DFSR_HEALTH_EVENT_QUESTION_PLAN_V1","Dfsr Health Event Question Plan","windows-dfs-namespace-replication-evidence-v1","action-layers/windows/storage-admin/windows-dfs-namespace-replication-evidence-v1/scripts/checks/1389-dfsr-health-event-question-plan.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-dfs-namespace-replication-evidence-v1","evidence"
"STORAGE_DFS_DFSR_HEALTH_EVENT_RUNNER_SUMMARY_V1","Dfsr Health Event Runner Summary","windows-dfs-namespace-replication-evidence-v1","action-layers/windows/storage-admin/windows-dfs-namespace-replication-evidence-v1/scripts/checks/1390-dfsr-health-event-runner-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-dfs-namespace-replication-evidence-v1","evidence"
"STORAGE_DFS_DFSR_JOURNAL_WRAP_PRESENCE_SUMMARY_V1","Dfsr Journal Wrap Presence Summary","windows-dfs-namespace-replication-evidence-v1","action-layers/windows/storage-admin/windows-dfs-namespace-replication-evidence-v1/scripts/checks/1391-dfsr-journal-wrap-presence-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-dfs-namespace-replication-evidence-v1","evidence"
"STORAGE_DFS_DFSR_JOURNAL_WRAP_STATUS_SUMMARY_V1","Dfsr Journal Wrap Status Summary","windows-dfs-namespace-replication-evidence-v1","action-layers/windows/storage-admin/windows-dfs-namespace-replication-evidence-v1/scripts/checks/1392-dfsr-journal-wrap-status-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-dfs-namespace-replication-evidence-v1","evidence"
"STORAGE_DFS_DFSR_JOURNAL_WRAP_CONFIGURATION_SUMMARY_V1","Dfsr Journal Wrap Configuration Summary","windows-dfs-namespace-replication-evidence-v1","action-layers/windows/storage-admin/windows-dfs-namespace-replication-evidence-v1/scripts/checks/1393-dfsr-journal-wrap-configuration-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-dfs-namespace-replication-evidence-v1","evidence"
"STORAGE_DFS_DFSR_JOURNAL_WRAP_COUNT_SUMMARY_V1","Dfsr Journal Wrap Count Summary","windows-dfs-namespace-replication-evidence-v1","action-layers/windows/storage-admin/windows-dfs-namespace-replication-evidence-v1/scripts/checks/1394-dfsr-journal-wrap-count-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-dfs-namespace-replication-evidence-v1","evidence"
"STORAGE_DFS_DFSR_JOURNAL_WRAP_RISK_CATEGORY_SUMMARY_V1","Dfsr Journal Wrap Risk Category Summary","windows-dfs-namespace-replication-evidence-v1","action-layers/windows/storage-admin/windows-dfs-namespace-replication-evidence-v1/scripts/checks/1395-dfsr-journal-wrap-risk-category-summary.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-dfs-namespace-replication-evidence-v1","evidence"
"STORAGE_DFS_DFSR_JOURNAL_WRAP_EVENT_COUNT_24H_V1","Dfsr Journal Wrap Event Count 24h","windows-dfs-namespace-replication-evidence-v1","action-layers/windows/storage-admin/windows-dfs-namespace-replication-evidence-v1/scripts/checks/1396-dfsr-journal-wrap-event-count-24h.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-dfs-namespace-replication-evidence-v1","evidence"
"STORAGE_DFS_DFSR_JOURNAL_WRAP_EVENT_COUNT_7D_V1","Dfsr Journal Wrap Event Count 7d","windows-dfs-namespace-replication-evidence-v1","action-layers/windows/storage-admin/windows-dfs-namespace-replication-evidence-v1/scripts/checks/1397-dfsr-journal-wrap-event-count-7d.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-dfs-namespace-replication-evidence-v1","evidence"
"STORAGE_DFS_DFSR_JOURNAL_WRAP_GUIDANCE_PLAN_V1","Dfsr Journal Wrap Guidance Plan","windows-dfs-namespace-replication-evidence-v1","action-layers/windows/storage-admin/windows-dfs-namespace-replication-evidence-v1/scripts/checks/1398-dfsr-journal-wrap-guidance-plan.ps1","windows","storage-admin","Level 3","candidate","False","True","False","False","safe sanitized evidence only","windows-dfs-namespace-replication-evidence-v1","evidence"
